price,bedrooms,bathrooms,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,AgeOfHouse,,,
1.09E+06,5,2.25,13068,1,0,0,4,1850,1800,47,,,
424000,4,2,4857,2,0,0,3,2100,0,58,,,
235000,2,1,5600,1,0,0,3,670,0,120,,,
740000,3,3.5,4000,2,0,0,5,1820,600,116,,,
415000,1,1,3000,1,0,0,3,760,0,123,,,
432000,3,2.75,14925,1,0,0,3,1100,1100,41,,,
1.27E+06,5,3.25,35192,2,0,2,3,3880,530,33,,,
676500,3,1.75,2446,1,0,3,3,880,420,62,,,
419000,2,1,4592,1,0,0,4,720,0,80,,,
650000,3,2.5,37042,2,0,0,3,2180,0,25,,,
239000,2,1,15190,1,0,0,4,1130,0,69,,,
900000,4,2.5,4372,2,0,0,5,1540,690,88,,,
330000,5,1.75,7347,1,0,0,3,1070,1030,42,,,
510000,3,1.75,58341,1,0,4,3,1100,960,41,,,
465000,4,2.5,6000,2,0,0,3,3060,0,11,,,
1.70E+06,3,2.75,18731,2,1,4,4,2810,0,49,,,
490000,3,2.25,8588,1,0,4,3,2550,0,34,,,
2.68E+06,5,3,20445,2,0,0,4,4290,0,38,,,
1.00E+06,3,2.25,52302,1,0,0,3,3040,0,18,,,
469950,4,2.75,14178,2,0,0,3,2530,0,26,,,
536000,3,1.75,5413,1.5,0,0,3,1300,0,98,,,
244950,4,2.5,19177,1,0,0,4,1790,0,57,,,
575000,3,1,2400,1,0,0,4,890,640,95,,,
361000,5,2.75,7500,1,0,0,3,1300,1080,39,,,
650000,5,2.25,13450,1,0,0,5,1200,1200,66,,,
230005,2,1,6000,1,0,0,2,830,200,72,,,
293000,4,2.5,235063,1,0,2,3,3250,0,50,,,
445000,3,3,24318,1,0,0,3,1970,0,13,,,
280000,4,1.5,6386,1,0,0,3,1140,800,69,,,
520000,3,2.25,10855,1,0,0,3,1370,480,38,,,
780000,4,3.25,40962,2,0,0,3,3900,0,32,,,
625000,3,1.75,76230,1,0,0,4,2160,1000,45,,,
239950,3,1.75,7200,1,0,0,3,1440,0,37,,,
335000,3,1.5,6000,1,0,0,3,1340,700,66,,,
612000,3,2.5,7401,2,0,0,3,2120,0,34,,,
200000,2,1,8000,1,0,0,3,830,0,69,,,
345000,3,1.75,8571,1,0,0,4,1670,1470,38,,,
520000,4,2.5,6440,1,0,0,3,1550,860,49,,,
855000,4,2.25,4080,2,0,0,3,1800,390,105,,,
567500,4,1.75,5060,1,0,0,3,1190,1000,73,,,
208000,3,1.5,7247,1,0,0,4,1210,0,56,,,
452000,3,1.75,16239,1,0,0,3,880,1000,101,,,
555000,3,3,12183,2,0,0,3,2410,0,35,,,
519000,5,2.75,8861,1,0,0,5,1350,1270,44,,,
474950,3,2.25,2575,2,0,0,3,1850,0,10,,,
419000,3,2.25,16418,1,0,0,3,1190,570,33,,,
390000,2,1,1800,1,0,0,3,860,0,114,,,
539000,7,2.25,6890,2,0,0,4,2620,0,62,,,
569000,4,1.75,21196,1,0,0,5,1590,810,67,,,
611000,3,1,5000,1.5,0,0,3,1850,0,101,,,
760000,3,2.5,147856,2,0,0,3,4040,0,19,,,
732000,3,2,55756,1,0,0,5,1940,0,69,,,
1.68E+06,3,2.5,8343,2,1,4,4,2150,1340,84,,,
919950,5,2.75,7062,2,0,0,3,3170,0,9,,,
400000,4,2.5,7563,1,0,0,3,1440,1090,45,,,
785000,4,2.5,21781,2,0,0,3,3230,0,30,,,
835000,3,2.25,54014,2,0,0,4,2120,0,59,,,
640500,2,1.75,6750,1,0,0,4,1340,300,84,,,
310000,4,2.5,9013,2,0,0,3,2130,0,35,,,
355000,4,1,7215,1.5,0,0,3,1440,0,54,,,
685000,3,1.75,7313,1,0,1,4,1440,500,63,,,
202500,3,1,8576,1,0,0,3,1120,0,80,,,
540000,3,2.5,5817,2,0,0,3,2400,0,25,,,
295000,4,2.5,4871,2,0,0,3,1810,0,24,,,
518000,3,1,6612,1.5,0,3,3,1270,0,96,,,
250000,2,1.75,4023,1,0,0,3,1350,0,18,,,
330000,2,2,435600,1.5,0,0,2,1550,0,51,,,
481000,2,1,3880,1,0,0,4,920,700,99,,,
898000,3,2.25,12845,1,0,3,3,1770,880,46,,,
570000,5,1.75,9750,1.5,0,0,3,2510,0,54,,,
475000,4,2.5,16200,2,0,0,3,2040,0,26,,,
265000,3,2.5,5250,2,0,0,4,1660,0,35,,,
380000,3,2.5,17342,2,1,4,3,1580,400,39,,,
790000,4,2.5,8036,2,0,0,4,2690,0,36,,,
620000,2,2.25,6110,2,0,2,4,2910,0,38,,,
709050,4,3.5,9000,2,0,0,3,2670,50,26,,,
296500,3,1,5100,1,0,0,3,1280,0,75,,,
475000,3,2.5,35912,2,0,0,3,2160,0,41,,,
440000,3,2.25,10835,1,0,0,4,1290,470,47,,,
405000,2,1,6016,1,0,0,3,800,0,81,,,
269500,2,1,4000,1,0,0,3,730,200,80,,,
520000,5,1.75,5280,1,0,0,4,1020,1020,62,,,
229500,1,1,22000,1,0,2,3,1180,0,75,,,
335000,4,1.75,10890,1,0,0,4,1390,610,62,,,
680000,4,2.75,50951,2,0,0,3,3310,0,25,,,
1.39E+06,4,3.5,3900,2,0,0,3,2550,580,15,,,
740000,4,2.5,9900,1,0,2,3,1600,700,62,,,
270000,3,2.25,9990,1,0,0,4,2140,0,61,,,
510000,4,2,5572,1.5,0,3,3,1760,450,112,,,
300000,2,1,13700,1,0,0,3,970,0,74,,,
1.30E+06,5,2.25,10800,1,0,3,4,2020,670,67,,,
675000,4,2,5188,1.5,0,0,4,1670,220,83,,,
925850,6,3.25,14923,2,0,0,3,3140,0,32,,,
255500,2,1,43560,1,0,0,4,1150,290,58,,,
450000,3,2.5,17172,2,0,0,3,2910,0,34,,,
280000,3,1,22652,1,0,0,3,1310,0,55,,,
245000,4,2.25,8800,2,0,0,4,2140,0,60,,,
344950,3,1,6712,1,0,0,4,1090,0,51,,,
381000,3,1.75,7216,1,0,0,3,1330,0,54,,,
1.95E+06,4,4,6900,2,0,0,3,3480,1210,22,,,
1.50E+06,3,1.5,21374,1,0,0,1,1910,0,68,,,
232603,3,1.75,11461,2,0,0,4,1750,0,47,,,
220000,5,2.5,10200,1.5,0,0,3,1760,0,98,,,
600000,4,1.75,7700,1,0,0,5,1390,420,46,,,
239000,3,2.5,5754,2,0,0,3,1360,0,29,,,
400000,3,1.75,9211,1,0,0,3,1730,0,62,,,
2.18E+06,6,2.75,11000,2,0,3,3,3690,1020,92,,,
350000,3,1,8551,1,0,0,5,1010,0,70,,,
562000,3,2.5,97138,2,0,0,5,2400,0,40,,,
380000,3,1.5,8400,1,0,0,5,1540,0,55,,,
511200,4,1.75,7875,1,0,0,3,740,740,96,,,
680000,4,2.5,5000,2,0,0,3,2520,0,19,,,
350000,3,3.25,941,2,0,0,3,1000,210,21,,,
410000,5,2.5,184140,1,0,0,3,1410,1260,43,,,
1.05E+06,4,2.5,12590,1.5,0,0,4,3030,0,35,,,
391265,3,2,3900,1,0,0,3,1440,0,21,,,
1.41E+06,4,2.25,16684,2,0,0,3,3250,0,44,,,
575000,3,2,5750,1,0,2,5,870,880,67,,,
316000,4,1.5,46173,2,0,0,3,2120,0,49,,,
165000,3,1,5156,1.5,0,0,3,1050,0,104,,,
850000,3,2.25,3600,1.5,0,0,5,1430,520,112,,,
210000,3,1,6000,1,0,0,3,1020,0,123,,,
325000,4,2.5,9161,1,0,0,4,1220,600,48,,,
682000,4,2.5,53941,2,0,0,3,2390,0,34,,,
430000,3,2.5,7508,2,0,0,4,1400,0,36,,,
325500,3,1.5,8110,1,0,0,4,1190,350,64,,,
385000,3,1.75,6360,1,0,3,3,1280,1090,69,,,
435000,1,1,1800,1,0,0,5,670,0,118,,,
550000,4,1,15520,2,0,0,4,2420,0,78,,,
400000,3,1,7800,1,0,0,4,860,140,93,,,
503000,4,2.75,7350,1,0,0,5,1240,860,45,,,
676000,4,2.5,5368,2,0,0,3,2800,0,20,,,
180000,3,1,11055,1.5,0,0,4,940,0,64,,,
234000,3,2,5280,1.5,0,0,5,1640,0,113,,,
734200,4,2.5,5000,1.5,0,0,5,1680,1080,95,,,
920000,3,3.25,66211,2,0,0,3,3660,0,20,,,
1.92E+06,4,2.5,34412,1,0,3,4,2070,1000,73,,,
224000,3,1.75,10125,1,0,0,4,1100,0,54,,,
1.40E+06,3,2.75,19530,1,1,4,3,1690,1440,76,,,
185000,3,1,7155,1,0,0,4,1320,0,62,,,
554600,3,1.75,5000,1.5,0,0,5,1470,0,123,,,
268000,3,1.75,8009,1,0,0,3,980,500,43,,,
675000,4,2.25,8715,1,0,0,4,1530,730,47,,,
620000,4,2.25,10039,1,0,0,4,1710,500,56,,,
396450,3,1.75,12446,1,0,0,5,1540,0,56,,,
565000,5,1.75,9720,1,0,0,4,1390,520,68,,,
410000,3,1.75,3520,1,0,0,3,1160,600,57,,,
1.19E+06,4,3,6000,1.5,0,0,4,1270,970,109,,,
716125,3,2.25,7279,1,0,0,4,2110,0,39,,,
225000,2,1,111949,1,0,0,3,1396,0,83,,,
640000,4,2.75,7274,2,0,3,3,2320,720,37,,,
374000,2,1,5650,1,0,1,3,980,160,103,,,
415000,4,2,12161,1,0,0,5,1160,620,73,,,
592500,4,2.5,35150,1,0,0,5,1770,1600,30,,,
365000,3,2.5,1761,3,0,0,3,1484,0,20,,,
600000,4,2.5,12753,1,0,0,4,1180,1050,42,,,
465000,4,2.5,39413,2,0,0,4,2820,0,34,,,
254999,3,1,7560,1,0,0,4,1000,580,47,,,
279000,4,2.5,8076,2,0,0,3,2040,0,29,,,
460000,3,2.5,40813,2,0,0,3,2720,0,22,,,
507000,4,2.25,956,2,0,0,3,1020,470,18,,,
291000,3,1.75,9788,1,0,0,3,1560,0,59,,,
350000,2,1.5,1077,2,0,0,3,830,0,17,,,
90000,3,1,2490,2,0,0,4,980,0,54,,,
329000,3,1.75,7000,1,0,0,4,1360,620,46,,,
909000,4,2.5,11648,2,0,0,3,3680,0,37,,,
187000,2,1,5400,1,0,0,4,860,0,70,,,
580000,3,1.75,5100,1,0,0,3,1020,830,114,,,
345000,3,2.5,5992,2,0,0,3,1620,0,22,,,
497000,4,2.5,7200,2,0,0,3,2240,0,28,,,
345000,3,1,3060,1.5,0,0,3,1010,0,119,,,
313500,3,1.75,7350,1,0,0,3,1610,0,49,,,
910000,3,2.5,7250,2,0,0,3,2720,0,33,,,
399950,3,1.5,5244,1,0,0,3,1190,890,64,,,
268000,4,2,6600,1,0,0,4,1030,900,56,,,
559000,4,1.75,8458,1,0,0,3,1450,800,69,,,
309000,3,2.25,8755,1,0,0,4,1300,680,60,,,
410000,3,2.5,4400,2,0,0,3,1960,0,17,,,
259000,3,1,8625,1,0,0,4,1320,0,66,,,
950000,5,2,5500,2,0,0,4,2340,600,114,,,
320000,4,1,7200,1.5,0,0,4,1460,0,68,,,
1.15E+06,4,2.5,30122,1,0,1,3,1490,840,72,,,
394250,3,2,10107,1,0,3,3,2620,0,41,,,
315000,1,1,3876,1,0,0,3,700,0,113,,,
480000,2,2,12000,1,0,0,3,1140,0,80,,,
556000,3,2.5,35440,2,0,0,3,2750,0,29,,,
450000,3,2.5,5647,2,0,0,3,2480,0,21,,,
420000,3,1.5,5413,1,0,0,3,940,190,77,,,
890000,6,3.75,5000,1,0,0,3,1870,900,54,,,
295000,4,2,8814,1,0,0,5,1030,680,48,,,
410000,4,2.25,27345,2,0,0,5,2150,0,47,,,
308900,3,2.5,7294,2,0,0,3,2250,0,29,,,
1.16E+06,4,2.5,26742,1,0,3,3,1480,1480,74,,,
665000,2,2.5,6984,1,0,0,3,2300,0,17,,,
577000,3,1.75,5500,1,0,0,5,970,770,70,,,
959000,3,2.5,3750,3,0,0,3,2830,0,9,,,
471000,2,1.75,6417,1,0,0,5,1240,0,99,,,
560000,3,2.5,7169,2,0,0,3,2180,0,33,,,
955000,5,2.25,9887,2,0,0,3,2510,0,51,,,
1.24E+06,7,5.5,13782,2,0,0,3,4930,1700,19,,,
579000,3,2.5,18540,1,0,0,3,1800,500,62,,,
335000,4,2.25,7889,2,0,0,3,3220,0,45,,,
485000,3,2.5,7887,2,0,2,3,2270,0,19,,,
552000,3,2.5,9900,1,0,0,3,1840,0,45,,,
950000,4,3.25,15293,2,0,0,3,3820,0,20,,,
203700,3,2,7958,1,0,0,3,1130,530,40,,,
412000,4,3.5,9767,2,0,0,3,2450,910,33,,,
237500,3,2,8960,1,0,0,4,1350,0,37,,,
866800,4,3.5,5000,2,0,2,3,2200,770,22,,,
425000,3,1,5100,1,0,0,3,860,140,77,,,
200000,3,2,6833,1,0,0,3,1190,0,28,,,
280000,3,1.75,6034,1,0,0,3,990,680,66,,,
140000,3,1.5,2002,2,0,0,3,1200,0,57,,,
370000,5,2.5,10400,1,0,0,3,1280,970,50,,,
550000,2,0.75,4000,1,0,0,3,930,110,114,,,
1.41E+06,2,2.5,9400,2,0,4,5,2610,570,38,,,
1.51E+06,2,2.5,9400,2,0,4,5,2610,570,38,,,
510000,4,1.5,8800,1,0,0,4,1020,1020,62,,,
351000,3,1,10518,1,0,0,3,1160,0,63,,,
210000,3,1,10800,1,0,0,3,880,0,81,,,
449999,4,1.75,36900,1.5,0,2,5,1690,600,85,,,
137000,3,1,7620,1,0,0,3,950,0,69,,,
270000,3,1,14510,1,0,0,5,1010,0,49,,,
540000,3,2.5,100188,1,0,0,4,1820,1280,42,,,
565000,5,3,12480,1,0,0,3,1590,970,11,,,
940000,4,1.5,3600,2.5,0,0,3,2430,0,43,,,
385000,2,1,26329,1,1,3,4,830,0,95,,,
400000,3,3,7634,1,0,0,3,1450,640,22,,,
365000,3,2,8649,1,0,0,3,2030,0,25,,,
353250,2,1,1600,2,0,0,3,1060,0,44,,,
455000,2,1.5,6750,1,0,0,3,950,140,81,,,
475000,4,3.5,234352,2,0,0,3,2500,900,32,,,
571500,4,1.75,7455,1,0,0,4,960,960,84,,,
441000,2,1,3000,1,0,0,3,780,370,108,,,
810000,6,2.75,9500,1,0,0,4,2180,1790,53,,,
550000,3,2.25,11556,2,0,0,3,1880,0,36,,,
736000,2,1,4000,1,0,0,3,1100,400,90,,,
375000,3,1.75,17550,1,0,0,3,2190,0,34,,,
717500,3,2.5,9932,2,0,0,3,2530,0,28,,,
581000,2,1.75,11200,1,0,2,3,1430,500,72,,,
629000,3,2,4560,2,0,0,4,1510,0,114,,,
3.80E+06,3,4.25,35000,2,0,4,3,4910,600,26,,,
225000,3,2,5200,1,0,0,3,1100,0,54,,,
315000,3,2.5,6368,2,0,0,3,1730,0,30,,,
425000,3,2.5,1386,3,0,0,3,1480,0,18,,,
346500,3,1,11802,1,0,0,4,1150,0,91,,,
550000,3,2.25,26500,1,0,0,4,1570,380,58,,,
565000,3,1.75,10450,1,0,0,3,1400,980,46,,,
1.00E+06,4,2,8000,1.5,0,0,5,2040,1060,84,,,
400000,2,2,3797,1.5,0,0,3,1450,560,101,,,
724950,4,2,5760,2,0,0,4,2270,0,114,,,
623000,3,1.75,16313,1,0,0,2,2050,0,50,,,
295000,2,1,5400,1,0,0,3,650,0,73,,,
700000,4,3.25,7875,2,0,0,3,2780,0,17,,,
482000,2,1.5,1229,2,0,0,3,1160,140,23,,,
770000,3,2.5,11380,2,0,0,3,2730,0,28,,,
310000,4,2.5,22100,1,0,0,4,1820,1320,63,,,
720000,4,2.25,8400,2,0,0,5,2410,0,58,,,
355000,3,1,5965,1.5,0,0,4,1180,0,95,,,
512000,4,2.5,4506,2,0,0,3,2600,0,18,,,
303000,2,1.5,1650,3,0,0,3,1400,0,24,,,
299000,5,2.5,9360,1,0,0,4,1110,1110,55,,,
285000,3,2.5,6263,2,0,0,3,1660,0,20,,,
680000,3,1.75,9652,1,0,0,4,1590,740,55,,,
285000,4,1.75,6720,1,0,0,5,720,720,69,,,
707000,4,2.25,17023,1,0,0,4,1690,1230,46,,,
690000,3,2,6428,1,0,0,4,980,780,81,,,
872000,4,2.25,40284,2,0,0,3,2860,0,40,,,
290000,4,1.75,12750,1,0,0,3,1360,730,56,,,
425000,4,1.75,16785,1,0,0,4,1110,800,42,,,
925000,3,2.75,10558,1,0,2,4,2040,1240,44,,,
340500,3,1,12458,1,0,0,3,1770,0,66,,,
365000,2,1,6600,1,0,0,4,920,0,113,,,
725000,3,1.75,8489,1,0,0,4,1690,0,64,,,
811000,3,3,7410,2,0,0,5,1860,610,46,,,
299000,3,1,9514,1,0,0,4,1040,0,54,,,
287500,4,2,9147,1,0,0,5,1220,0,70,,,
879950,4,2.25,13875,1,0,4,4,1830,1670,85,,,
135900,2,1,3800,1,0,0,3,760,0,73,,,
1.23E+06,4,2.25,16028,1,0,3,3,1870,1200,47,,,
522500,4,1.75,6480,1,0,0,5,1300,800,76,,,
399500,4,1.5,6617,1,0,0,5,1660,0,76,,,
450000,3,1,5960,1.5,0,0,4,1430,0,106,,,
218000,4,1,17500,1,0,0,3,1620,0,61,,,
289999,3,2,9285,1,0,0,3,1490,0,28,,,
540000,2,1,4750,1,0,0,3,1170,0,120,,,
324950,3,1,7500,1,0,0,4,1240,0,47,,,
718500,3,2,6600,2,0,0,4,1920,990,123,,,
495000,3,2,192099,1,0,0,4,2660,0,59,,,
260000,6,2,8797,1,0,0,3,2220,0,46,,,
430000,4,1.5,10000,1,0,0,4,1070,850,69,,,
402500,3,3.25,4002,2,0,0,3,2780,0,14,,,
1.42E+06,4,3,4408,2.5,0,3,4,2510,600,92,,,
275000,3,2.25,9766,1,0,0,4,1450,370,36,,,
250000,3,2.25,7652,2,0,0,3,1765,0,27,,,
665000,3,2.75,9550,1,0,0,4,1320,480,57,,,
425000,3,2.5,144183,1,0,0,3,2650,0,56,,,
760000,2,1,3600,1.5,0,0,4,1310,100,98,,,
447000,3,2.5,3076,2,0,0,3,1650,0,20,,,
205000,3,1,8240,1,0,0,4,1180,0,56,,,
191000,3,1.5,8850,1,0,0,4,800,0,64,,,
350000,2,1.75,7921,1,0,0,3,1430,0,40,,,
789888,5,3.5,7860,2,0,0,3,2410,890,22,,,
443000,2,1,10170,1,0,0,3,980,240,75,,,
695000,4,3.5,7202,2,0,0,3,2660,870,23,,,
560000,4,2,4048,1.5,0,0,4,1380,0,117,,,
550000,3,1.75,5000,1,0,0,4,810,600,100,,,
850000,2,2.5,6750,2,0,0,3,3360,0,19,,,
352750,4,2.75,24237,1,0,0,4,1360,910,46,,,
550000,4,2.5,9045,2,0,0,3,2890,0,22,,,
774900,5,1,3861,1.5,0,0,3,1750,0,120,,,
250000,3,1,8711,1,0,0,5,1010,0,79,,,
962800,4,2.5,23623,2,0,0,3,3780,0,26,,,
299500,3,1.75,11700,1,0,0,4,1880,0,55,,,
250000,2,1,5220,1,0,0,3,800,0,80,,,
745000,5,4,493534,2,0,0,5,3960,760,48,,,
279475,2,1,10600,1.5,0,0,3,1060,0,55,,,
450000,3,2.25,27227,2,0,0,3,2530,0,36,,,
307700,5,2.25,13132,1,0,0,4,1260,720,61,,,
665000,3,1,5102,1,0,0,4,1300,350,70,,,
375000,3,2.75,3930,2,0,0,3,1890,0,24,,,
420000,4,2.5,11637,2,0,0,3,3360,0,33,,,
148000,2,1,4200,1,0,0,3,630,0,93,,,
707000,3,1.5,4000,2,0,0,3,1980,0,104,,,
399000,3,1,4250,1,0,0,4,840,150,99,,,
570000,4,2.5,115434,2,0,0,3,3420,0,34,,,
853000,4,2.25,35025,2,0,0,3,3440,0,35,,,
400000,3,1,14138,1,0,0,4,1300,0,80,,,
615000,2,1.75,28593,1.5,1,3,4,2040,0,104,,,
463000,3,1,7700,1,0,0,4,1250,0,68,,,
600000,4,2.5,14242,1,0,1,4,1290,670,65,,,
429000,5,2.5,8120,1,0,0,3,1360,1360,53,,,
980000,4,4.25,11780,2,0,0,3,2360,890,79,,,
359500,6,3.75,4700,2,0,0,3,3190,0,20,,,
715000,4,2.5,7980,2,0,0,3,2570,0,25,,,
240000,3,1.75,6984,1,0,0,4,980,440,43,,,
455000,4,2,9442,1,0,0,5,1060,1060,55,,,
610000,3,2.5,167270,1,0,0,3,2080,0,23,,,
675000,3,2.75,5735,2,0,0,3,2740,0,19,,,
283500,3,1.75,5375,1,0,0,3,1250,0,38,,,
235000,2,1,4500,1.5,0,0,3,1260,890,106,,,
827000,4,2.5,12100,1,0,0,3,1870,1360,46,,,
353000,2,1,8511,1,0,0,3,860,0,74,,,
747500,4,2.5,11902,2,0,0,4,2810,0,30,,,
341000,2,1,4000,1,0,0,3,1040,0,109,,,
182000,3,1,18055,1,0,0,2,1160,0,73,,,
250000,3,2,2781,2,0,0,3,1470,0,20,,,
655000,4,3.5,13402,2,0,3,3,1670,680,29,,,
405000,3,2.25,8307,1,0,0,4,1660,0,62,,,
390000,4,1.75,9750,1,0,0,3,1100,920,48,,,
275400,2,1,8180,1,0,0,3,890,0,76,,,
791000,3,2.25,5500,2,0,0,3,1810,620,34,,,
424500,3,1.75,7700,1,0,0,3,1460,0,44,,,
430000,3,1,7200,1,0,0,4,980,0,73,,,
865000,4,2.5,10631,2,0,2,4,2580,0,31,,,
163000,2,2,7543,1,0,0,3,1250,0,61,,,
920000,4,2.75,9085,1,0,2,5,1570,1570,62,,,
1.03E+06,5,3.25,3011,2,0,0,3,1870,810,113,,,
325000,3,1.75,8048,1,0,0,4,1290,520,40,,,
315000,5,2.5,4698,2,0,0,3,2090,0,25,,,
227000,4,1,8763,1,0,0,3,1120,0,52,,,
179000,4,1.75,7175,1.5,0,0,3,1410,380,123,,,
276000,2,1,2676,1,0,0,3,820,50,19,,,
335000,4,1.5,19745,1.5,0,0,4,1840,1320,55,,,
430000,3,2,12480,1,0,0,3,1600,750,42,,,
266490,3,2.5,4113,2,0,0,3,1810,0,19,,,
655000,4,2.75,8197,1,0,0,3,1580,1580,61,,,
635500,3,2,3600,1,0,0,3,1000,660,84,,,
235000,5,2.5,9583,1,0,0,3,1300,1200,44,,,
885000,3,2.5,11443,2,0,0,4,2880,0,37,,,
352500,3,1,8400,1,0,0,4,1470,0,70,,,
450000,3,2.5,7573,2,0,0,3,1460,0,40,,,
3.64E+06,5,6,19897,2,0,0,3,5490,0,18,,,
1.05E+06,3,2.25,15022,1,0,4,3,1330,1150,56,,,
476000,2,2.25,1332,3,0,0,3,1140,0,24,,,
375000,3,2.5,13042,2,0,0,3,1830,0,33,,,
600600,4,3.5,6829,2,0,0,3,3110,0,9,,,
567000,4,1.75,11213,1,0,2,4,1430,1200,75,,,
650000,4,1.75,12000,1,0,0,3,1470,920,44,,,
190000,5,2,10284,1,0,0,4,1750,0,80,,,
858000,4,3.5,422967,1,0,2,4,2580,1790,45,,,
435500,1,1.75,4512,1,0,0,3,770,250,86,,,
685000,3,2,6733,1,0,0,3,1770,730,44,,,
252000,3,2,7210,2,0,0,4,1540,0,39,,,
512500,4,2.25,6900,2,0,0,4,2200,0,48,,,
423800,3,2.5,7415,2,0,0,3,1940,0,58,,,
460000,3,2.25,2225,2,0,0,4,1453,0,37,,,
434000,3,2.75,3200,2,0,0,3,1830,0,32,,,
244000,3,1,15900,1,0,0,3,1000,1000,75,,,
348125,3,1,8451,1.5,0,0,3,1400,0,70,,,
585000,4,3.25,29252,2,0,0,4,2400,0,41,,,
230000,3,1,16000,1,0,0,4,1390,0,63,,,
450000,3,2,11250,1,0,0,4,1680,0,56,,,
393000,5,2,5054,1,0,0,4,910,910,53,,,
517000,2,1,3750,1,0,0,4,1140,0,98,,,
400000,3,1,12690,1,0,0,3,1060,0,54,,,
890000,2,1.75,50965,2,0,0,3,3050,0,32,,,
205950,3,1,11963,1,0,0,4,970,0,53,,,
209000,3,1,3954,1.5,0,0,3,1320,0,111,,,
430000,4,1.75,6000,1,0,0,4,1110,780,76,,,
534000,4,1.75,2750,1.5,0,0,4,1260,780,97,,,
735000,4,3,3672,1.5,0,0,5,1650,720,107,,,
873000,3,2.25,54450,2,0,0,3,2720,0,26,,,
475000,4,2.25,7532,1,0,0,3,1390,580,40,,,
325000,3,1.75,10230,1,0,0,4,1090,1090,62,,,
500000,3,2.25,216057,2,0,0,3,2990,0,29,,,
279000,4,2.75,8475,1,0,0,4,1330,850,36,,,
350000,3,2,5469,1,0,0,3,1440,0,35,,,
660000,4,2.25,13653,2,0,0,3,3180,0,45,,,
324950,2,1.5,14616,1,0,1,4,1643,0,69,,,
500000,4,2,7816,1,0,0,3,1530,0,68,,,
187300,2,1,7697,1,0,0,3,850,460,73,,,
345600,5,3.5,5120,2.5,0,0,3,2800,0,120,,,
400000,3,1.5,7642,1,0,0,3,1510,0,64,,,
935000,5,3,5001,2,0,0,3,2700,0,14,,,
374000,4,1.75,15600,1,0,0,5,1140,1080,60,,,
328000,3,1.75,45302,2,0,0,3,1440,0,46,,,
257500,3,2,9334,1,0,0,5,1300,0,42,,,
1.00E+06,4,2.5,3600,2,0,0,5,1630,600,117,,,
216500,2,1.75,4482,1,0,0,4,1390,0,43,,,
1.19E+06,3,2.25,40946,2,0,0,5,2760,0,45,,,
360000,4,2.5,7282,2,0,0,3,3200,0,16,,,
699999,3,0.75,4000,1,0,0,4,1240,0,55,,,
535000,3,2.5,47044,2,0,0,4,1960,0,45,,,
464950,3,2,19800,1,0,0,3,2190,0,29,,,
925000,4,2.5,18168,2,0,0,3,3540,0,27,,,
930000,3,3.25,4080,2,0,0,3,1840,800,111,,,
727500,3,2,5000,1.5,0,3,3,1940,720,113,,,
325000,4,1.75,9500,1,0,0,3,1670,0,47,,,
695000,3,3.25,12100,2,0,0,3,2080,1000,39,,,
585000,4,2.75,6825,1,0,0,3,1560,1330,50,,,
319000,3,2.25,9597,1,0,2,3,1200,600,60,,,
265000,6,2.5,7650,1.5,0,0,4,1790,210,63,,,
359000,5,1.75,6654,1.5,0,0,4,1940,0,70,,,
390000,5,1.75,6654,1.5,0,0,4,1940,0,70,,,
374500,3,1,9531,1,0,0,5,960,0,54,,,
661000,2,1.5,46173,2,0,0,4,1750,0,59,,,
900000,3,2.5,5000,2,0,0,3,1620,700,116,,,
600000,5,2.5,8204,1,0,0,3,1540,840,66,,,
2.00E+06,5,4.25,10862,2,0,3,4,3940,2550,32,,,
512500,4,1.75,4240,1.5,0,0,5,1620,0,107,,,
229500,3,1.75,33224,1,0,0,4,1770,0,55,,,
589000,3,2.5,5663,2,0,0,3,2320,0,20,,,
539950,3,2.5,2183,3,0,0,3,1330,0,9,,,
640000,4,2.5,21344,2,0,0,3,3420,0,21,,,
218250,3,1,7344,1,0,0,3,970,300,56,,,
675000,4,3.5,3600,2,0,2,3,1880,670,26,,,
338000,5,2,9000,2,0,0,3,1860,0,43,,,
231750,3,1,7615,1,0,0,3,1020,0,42,,,
199900,1,1,7140,1,0,0,3,720,0,93,,,
1.06E+06,4,3.5,16271,2,0,2,3,4460,0,22,,,
263000,4,2.75,7315,1,0,0,5,1250,580,44,,,
279950,3,1.5,7200,1,0,0,4,1160,360,33,,,
395000,3,1.5,2940,1.5,0,0,4,1080,0,103,,,
252500,3,2,8002,1,0,0,3,1900,0,32,,,
1.15E+06,4,3.75,37034,2,0,0,3,5300,0,34,,,
205000,3,1,10708,1,0,0,3,1370,0,54,,,
654000,5,2.5,8968,1,0,0,4,1640,1320,58,,,
200000,3,1,213008,1,0,0,2,960,0,90,,,
700000,3,2.5,7982,2,0,0,3,2190,0,19,,,
2.72E+06,4,3.25,18115,2,0,0,4,3990,0,34,,,
306000,2,1.75,2622,1,0,0,5,800,400,67,,,
270000,3,2.5,5015,2,0,0,3,1780,0,13,,,
340000,3,2.25,9916,2,0,0,4,2630,0,35,,,
450000,4,2.5,19250,1,0,0,4,2300,0,68,,,
580000,4,2.75,6825,1,0,0,5,1810,1400,48,,,
435000,4,1.75,4400,1,0,3,3,1290,1000,64,,,
